Plot ID Number,6-Letter Code,Species Name,Alive dbh (cm),Dead dbh (cm),Native/Alien,,
WW-119,ACENEG,Acer negundo,,13.2,Native,,
WW-124,ROBPSE,Robinia pseudoacacia,11.18,,Alien,,
WW-124,ROBPSE,Robinia pseudoacacia,11.43,,Alien,,
WW-124,ROBPSE,Robinia pseudoacacia,13.46,,Alien,,
WW-124,ROBPSE,Robinia pseudoacacia,19.05,,Alien,,
WW-124,ROBPSE,Robinia pseudoacacia,26.42,,Alien,,
WW-124,ROBPSE,Robinia pseudoacacia,29.97,,Alien,,
WW-124,ROBPSE,Robinia pseudoacacia,31.50,,Alien,,
WW-124,ROBPSE,Robinia pseudoacacia,31.75,,Alien,,
WW-124,ROBPSE,Robinia pseudoacacia,36.07,,Alien,,
WW-124,ULMRUB,Ulmus rubra,12.70,,Native,,
WW-130,CARCOR,Carya cordiformis,16.51,,Native,,
WW-130,CRATAEGUS SP,Crataegus species,,10.4,-,,
WW-130,FRAAMA,Fraxinus americana,33.53,,Native,,
WW-130,JUGNIG,Juglans nigra,21.59,,Native,,
WW-130,JUGNIG,Juglans nigra,25.91,,Native,,
WW-130,JUGNIG,Juglans nigra,28.19,,Native,,
WW-130,JUGNIG,Juglans nigra,28.70,,Native,,
WW-130,JUGNIG,Juglans nigra,29.97,,Native,,
WW-130,PRUSER,Prunus serotina,25.91,,Native,,
WW-130,PRUSER,Prunus serotina,,17.3,Native,,
WW-130,PRUSER,Prunus serotina,,21.1,Native,,
WW-130,QUERUB,Quercus rubra,14.73,,Native,,
WW-130,ULMRUB,Ulmus rubra,18.80,,Native,,
WW-130,ULMRUB,Ulmus rubra,19.56,,Native,,
WW-130,ULMRUB,Ulmus rubra,,28.4,Native,,
WW-137,OSTVIR,Ostrya virginiana,10.67,,Native,,
WW-137,OSTVIR,Ostrya virginiana,17.02,,Native,,
WW-137,OSTVIR,Ostrya virginiana,,14.5,Native,,
WW-137,PRUSER,Prunus serotina,10.16,,Native,,
WW-137,QUERUB,Quercus rubra,23.37,,Native,,
WW-137,QUERUB,Quercus rubra,24.64,,Native,,
WW-137,TILAME,Tilia americana,11.94,,Native,,
WW-137,TILAME,Tilia americana,12.45,,Native,,
WW-137,TILAME,Tilia americana,13.97,,Native,,
WW-137,TILAME,Tilia americana,15.75,,Native,,
WW-137,TILAME,Tilia americana,17.02,,Native,,
WW-137,TILAME,Tilia americana,18.03,,Native,,
WW-137,TILAME,Tilia americana,20.32,,Native,,
WW-137,TILAME,Tilia americana,27.94,,Native,,
WW-137,TILAME,Tilia americana,28.45,,Native,,
WW-137,ULMAME,Ulmus americana,10.67,,Native,,
WW-137,ULMAME,Ulmus americana,41.66,,Native,,
WW-137,ULMAME,Ulmus americana,,27.9,Native,,
WW-140,JUGNIG,Juglans nigra,47.50,,Native,,
WW-140,OSTVIR,Ostrya virginiana,9.91,,Native,,
WW-140,OSTVIR,Ostrya virginiana,16.00,,Native,,
WW-140,PRUSER,Prunus serotina,9.91,,Native,,
WW-140,PRUSER,Prunus serotina,10.92,,Native,,
WW-140,PRUSER,Prunus serotina,11.68,,Native,,
WW-140,PRUSER,Prunus serotina,12.45,,Native,,
WW-140,PRUSER,Prunus serotina,12.95,,Native,,
WW-140,PRUSER,Prunus serotina,13.72,,Native,,
WW-140,PRUSER,Prunus serotina,17.27,,Native,,
WW-140,PRUSER,Prunus serotina,18.54,,Native,,
WW-140,QUERUB,Quercus rubra,10.41,,Native,,
WW-140,QUERUB,Quercus rubra,13.97,,Native,,
WW-140,TILAME,Tilia americana,9.91,,Native,,
WW-140,TILAME,Tilia americana,10.41,,Native,,
WW-140,TILAME,Tilia americana,11.18,,Native,,
WW-140,TILAME,Tilia americana,11.43,,Native,,
WW-140,TILAME,Tilia americana,11.68,,Native,,
WW-140,TILAME,Tilia americana,11.68,,Native,,
WW-140,TILAME,Tilia americana,12.45,,Native,,
WW-140,TILAME,Tilia americana,13.46,,Native,,
WW-140,TILAME,Tilia americana,13.46,,Native,,
WW-140,TILAME,Tilia americana,13.72,,Native,,
WW-140,TILAME,Tilia americana,14.73,,Native,,
WW-140,TILAME,Tilia americana,42.42,,Native,,
WW-140,ULMAME,Ulmus americana,10.41,,Native,,
WW-140,ULMAME,Ulmus americana,,42.7,Native,,
WW-146,ACENIG,Acer nigrum,11.43,,Native,,
WW-146,FRAPES,Fraxinus pennsylvanica subintegerrima,10.16,,Native,,
WW-146,FRAPES,Fraxinus pennsylvanica subintegerrima,11.43,,Native,,
WW-146,FRAPES,Fraxinus pennsylvanica subintegerrima,11.68,,Native,,
WW-146,FRAPES,Fraxinus pennsylvanica subintegerrima,12.70,,Native,,
WW-146,FRAPES,Fraxinus pennsylvanica subintegerrima,13.72,,Native,,
WW-146,FRAPES,Fraxinus pennsylvanica subintegerrima,14.22,,Native,,
WW-146,FRAPES,Fraxinus pennsylvanica subintegerrima,39.37,,Native,,
WW-146,JUGNIG,Juglans nigra,56.39,,Native,,
WW-146,JUGNIG,Juglans nigra,56.64,,Native,,
WW-146,QUEMAC,Quercus macrocarpa,25.40,,Native,,
WW-146,TILAME,Tilia americana,10.67,,Native,,
WW-146,TILAME,Tilia americana,24.89,,Native,,
X-110,ACENIG,Acer nigrum,35.56,,Native,,
X-110,ACENIG,Acer nigrum,,11.4,Native,,
X-110,ACENIG,Acer nigrum,,11.2,Native,,
X-110,CAROVT,Carya ovata,13.46,,Native,,
X-110,FRAPES,Fraxinus pennsylvanica subintegerrima,13.21,,Native,,
X-110,FRAPES,Fraxinus pennsylvanica subintegerrima,13.46,,Native,,
X-110,FRAPES,Fraxinus pennsylvanica subintegerrima,13.46,,Native,,
X-110,FRAPES,Fraxinus pennsylvanica subintegerrima,16.00,,Native,,
X-110,FRAPES,Fraxinus pennsylvanica subintegerrima,16.26,,Native,,
X-110,FRAPES,Fraxinus pennsylvanica subintegerrima,18.54,,Native,,
X-110,FRAPES,Fraxinus pennsylvanica subintegerrima,19.81,,Native,,
X-110,FRAPES,Fraxinus pennsylvanica subintegerrima,20.57,,Native,,
X-110,FRAPES,Fraxinus pennsylvanica subintegerrima,22.35,,Native,,
X-110,FRAPES,Fraxinus pennsylvanica subintegerrima,26.42,,Native,,
X-110,FRAPES,Fraxinus pennsylvanica subintegerrima,26.42,,Native,,
X-110,FRAPES,Fraxinus pennsylvanica subintegerrima,,19.6,Native,,
X-110,FRAPES,Fraxinus pennsylvanica subintegerrima,,18.8,Native,,
X-110,FRAPES,Fraxinus pennsylvanica subintegerrima,,11.9,Native,,
X-110,FRAPES,Fraxinus pennsylvanica subintegerrima,,13.5,Native,,
X-110,FRAPES,Fraxinus pennsylvanica subintegerrima,,15.0,Native,,
X-110,PRUSER,Prunus serotina,15.24,,Native,,
X-110,PRUSER,Prunus serotina,16.51,,Native,,
X-110,QUERUB,Quercus rubra,44.70,,Native,,
X-110,ULMAME,Ulmus americana,9.91,,Native,,
X-118,ACENIG,Acer nigrum,12.70,,Native,,
X-118,ACENIG,Acer nigrum,13.97,,Native,,
X-118,ACENIG,Acer nigrum,44.70,,Native,,
X-118,OSTVIR,Ostrya virginiana,12.19,,Native,,
X-118,PRUSER,Prunus serotina,15.75,,Native,,
X-118,QUERUB,Quercus rubra,52.83,,Native,,
X-118,QUERUB,Quercus rubra,57.40,,Native,,
X-118,QUERUB,Quercus rubra,60.45,,Native,,
X-118,QUERUB,Quercus rubra,60.71,,Native,,
X-118,TILAME,Tilia americana,18.29,,Native,,
Y-121,ACESAI,Acer saccharinum,,69.1,Native,,
Y-121,ACESAI,Acer saccharinum,,48.8,Native,,
Y-121,ACESAI,Acer saccharinum,,91.7,Native,,
Y-121,ULMAME,Ulmus americana,13.46,,Native,,
Y-121,ULMAME,Ulmus americana,,11.4,Native,,
Y-121,ULMAME,Ulmus americana,,18.5,Native,,
Y-121,ULMAME,Ulmus americana,,12.7,Native,,
Y-121,ULMAME,Ulmus americana,,34.5,Native,,
Y-121,ULMAME,Ulmus americana,,30.7,Native,,
Y-121,ULMAME,Ulmus americana,,32.5,Native,,
Y-121,ULMAME,Ulmus americana,,26.9,Native,,
X-121,ACENIG,Acer nigrum,11.94,,Native,,
X-121,ACENIG,Acer nigrum,19.30,,Native,,
X-121,ACENIG,Acer nigrum,40.39,,Native,,
X-121,OSTVIR,Ostrya virginiana,16.51,,Native,,
X-121,OSTVIR,Ostrya virginiana,17.27,,Native,,
X-121,OSTVIR,Ostrya virginiana,18.54,,Native,,
X-121,QUEALB,Quercus alba,40.13,,Native,,
X-121,QUEALB,Quercus alba,50.80,,Native,,
X-121,UNIDENTIFIED SP,Unidentified species,,30.5,-,,
X-125,OSTVIR,Ostrya virginiana,14.22,,Native,,
X-125,PRUSER,Prunus serotina,45.97,,Native,,
X-125,PRUSER,Prunus serotina,,20.8,Native,,
X-125,QUEALB,Quercus alba,64.26,,Native,,
X-125,QUERUB,Quercus rubra,17.27,,Native,,
X-125,QUERUB,Quercus rubra,22.86,,Native,,
X-125,TILAME,Tilia americana,18.29,,Native,,
X-138,NONE,NONE,-,-,-,,
X-139,NONE,NONE,-,-,-,,
Y-141,NONE,NONE,-,-,-,,
X-143,NONE,NONE,-,-,-,,
X-76,ACENIG,Acer nigrum,28.96,,Native,,
X-76,QUEALB,Quercus alba,56.39,,Native,,
X-76,QUEALB,Quercus alba,58.93,,Native,,
X-78,JUGNIG,Juglans nigra,22.10,,Native,,
X-78,QUEMAC,Quercus macrocarpa,8.64,,Native,,
X-78,QUEMAC,Quercus macrocarpa,30.48,,Native,,
X-78,QUERUB,Quercus rubra,34.80,,Native,,
X-87,AESCULUS SP,Aesculus species,13.72,,-,,
X-87,CAROVT,Carya ovata,21.08,,Native,,
X-87,QUEMAC,Quercus macrocarpa,51.82,,Native,,
X-87,TILAME,Tilia americana,20.57,,Native,,
X-87,TILAME,Tilia americana,22.35,,Native,,
X-87,ULMAME,Ulmus americana,13.21,,Native,,
X-87,ULMRUB,Ulmus rubra,11.18,,Native,,
X-87,ULMRUB,Ulmus rubra,14.73,,Native,,
X-87,UNIDENTIFIED SP,Unidentified species,,43.2,-,,
X-93,QUEALB,Quercus alba,50.55,,Native,,
X-93,QUEMAC,Quercus macrocarpa,66.55,,Native,,
X-93,QUERCUS SP,Quercus species,,11.2,-,,
X-93,QUERUB,Quercus rubra,12.19,,Native,,
X-93,QUERUB,Quercus rubra,20.57,,Native,,
X-93,QUERUB,Quercus rubra,23.11,,Native,,
X-93,QUERUB,Quercus rubra,36.07,,Native,,
X-93,QUERUB,Quercus rubra,90.17,,Native,,
X-93,TILAME,Tilia americana,27.69,,Native,,
XX-104,NONE,NONE,-,-,-,,
XX-121,ACENEG,Acer negundo,10.41,,Native,,
XX-121,ACENEG,Acer negundo,10.92,,Native,,
XX-121,ACENEG,Acer negundo,10.92,,Native,,
XX-121,ACENEG,Acer negundo,11.43,,Native,,
XX-121,ACENEG,Acer negundo,11.43,,Native,,
XX-121,ACENEG,Acer negundo,11.68,,Native,,
XX-121,ACENEG,Acer negundo,12.19,,Native,,
XX-121,ACENEG,Acer negundo,13.46,,Native,,
XX-121,ACENEG,Acer negundo,14.73,,Native,,
XX-121,ACENEG,Acer negundo,14.99,,Native,,
XX-121,ACENEG,Acer negundo,16.26,,Native,,
XX-121,ACENEG,Acer negundo,17.27,,Native,,
XX-121,ACENEG,Acer negundo,17.27,,Native,,
XX-121,ACENEG,Acer negundo,17.78,,Native,,
XX-121,ACENEG,Acer negundo,18.54,,Native,,
XX-121,ACENEG,Acer negundo,19.81,,Native,,
XX-121,ACENEG,Acer negundo,20.07,,Native,,
XX-121,ACENEG,Acer negundo,21.34,,Native,,
XX-121,ACENEG,Acer negundo,22.61,,Native,,
XX-121,ACENEG,Acer negundo,24.38,,Native,,
XX-121,ACENEG,Acer negundo,,13.0,Native,,
XX-125,ACENIG,Acer nigrum,16.51,,Native,,
XX-125,ACENIG,Acer nigrum,18.29,,Native,,
XX-125,ACENIG,Acer nigrum,18.54,,Native,,
XX-125,ACENIG,Acer nigrum,18.80,,Native,,
XX-125,ACENIG,Acer nigrum,19.30,,Native,,
XX-125,ACENIG,Acer nigrum,20.07,,Native,,
XX-125,ACENIG,Acer nigrum,20.32,,Native,,
XX-125,ACENIG,Acer nigrum,24.64,,Native,,
XX-125,ACENIG,Acer nigrum,24.89,,Native,,
XX-125,ACENIG,Acer nigrum,25.40,,Native,,
XX-125,ACENIG,Acer nigrum,26.67,,Native,,
XX-125,ACENIG,Acer nigrum,26.67,,Native,,
XX-125,ACENIG,Acer nigrum,28.19,,Native,,
XX-125,ACENIG,Acer nigrum,28.45,,Native,,
XX-125,ACENIG,Acer nigrum,29.97,,Native,,
XX-125,ACENIG,Acer nigrum,30.73,,Native,,
XX-125,ACENIG,Acer nigrum,32.26,,Native,,
XX-125,ACENIG,Acer nigrum,36.07,,Native,,
XX-125,ACENIG,Acer nigrum,,11.9,Native,,
XX-129,PRUSER,Prunus serotina,26.92,,Native,,
XX-129,PRUSER,Prunus serotina,,19.1,Native,,
XX-129,ULMAME,Ulmus americana,10.16,,Native,,
XX-129,ULMAME,Ulmus americana,,42.4,Native,,
XX-134,ACENIG,Acer nigrum,25.65,,Native,,
XX-134,FRAAMA,Fraxinus americana,15.24,,Native,,
XX-134,OSTVIR,Ostrya virginiana,14.22,,Native,,
XX-134,TILAME,Tilia americana,10.67,,Native,,
XX-134,TILAME,Tilia americana,14.73,,Native,,
XX-134,TILAME,Tilia americana,14.73,,Native,,
XX-134,TILAME,Tilia americana,15.75,,Native,,
XX-134,TILAME,Tilia americana,15.75,,Native,,
XX-134,TILAME,Tilia americana,26.42,,Native,,
XX-134,TILAME,Tilia americana,32.00,,Native,,
XX-134,TILAME,Tilia americana,35.56,,Native,,
XX-134,TILAME,Tilia americana,37.08,,Native,,
XX-134,TILAME,Tilia americana,38.61,,Native,,
XX-134,TILAME,Tilia americana,42.93,,Native,,
XX-134,TILAME,Tilia americana,53.34,,Native,,
XX-134,ULMRUB,Ulmus rubra,14.48,,Native,,
XX-142,ACENEG,Acer negundo,14.99,,Native,,
XX-142,FRAAMA,Fraxinus americana,17.02,,Native,,
XX-142,OSTVIR,Ostrya virginiana,9.91,,Native,,
XX-142,OSTVIR,Ostrya virginiana,10.16,,Native,,
XX-142,PRUSER,Prunus serotina,9.91,,Native,,
XX-142,PRUSER,Prunus serotina,13.46,,Native,,
XX-142,PRUSER,Prunus serotina,15.24,,Native,,
XX-142,TILAME,Tilia americana,10.16,,Native,,
XX-142,TILAME,Tilia americana,12.70,,Native,,
XX-142,TILAME,Tilia americana,41.15,,Native,,
XX-142,TILAME,Tilia americana,42.67,,Native,,
XX-142,ULMAME,Ulmus americana,18.80,,Native,,
XX-142,ULMAME,Ulmus americana,,26.4,Native,,
XX-142,ULMAME,Ulmus americana,,10.2,Native,,
XX-147,CRATAEGUS SP,Crataegus species,11.94,,-,,
XX-147,CRATAEGUS SP,Crataegus species,13.46,,-,,
XX-147,FRAPES,Fraxinus pennsylvanica subintegerrima,14.22,,Native,,
XX-147,FRAPES,Fraxinus pennsylvanica subintegerrima,26.67,,Native,,
XX-147,FRAPES,Fraxinus pennsylvanica subintegerrima,48.01,,Native,,
XX-147,JUGNIG,Juglans nigra,87.63,,Native,,
XX-147,TILAME,Tilia americana,16.51,,Native,,
XX-147,ULMRUB,Ulmus rubra,,16.8,Native,,
XX-147,UNIDENTIFIED SP,Unidentified species,,20.6,-,,
Y-105,ACENIG,Acer nigrum,10.41,,Native,,
Y-105,ACENIG,Acer nigrum,12.19,,Native,,
Y-105,ACENIG,Acer nigrum,12.70,,Native,,
Y-105,ACENIG,Acer nigrum,12.95,,Native,,
Y-105,ACENIG,Acer nigrum,13.97,,Native,,
Y-105,ACENIG,Acer nigrum,42.16,,Native,,
Y-105,ULMAME,Ulmus americana,15.49,,Native,,
Y-105,ULMAME,Ulmus americana,18.03,,Native,,
Y-110,ACENIG,Acer nigrum,10.67,,Native,,
Y-110,ACENIG,Acer nigrum,10.67,,Native,,
Y-110,ACENIG,Acer nigrum,10.92,,Native,,
Y-110,ACENIG,Acer nigrum,10.92,,Native,,
Y-110,ACENIG,Acer nigrum,11.18,,Native,,
Y-110,ACENIG,Acer nigrum,11.43,,Native,,
Y-110,ACENIG,Acer nigrum,12.70,,Native,,
Y-110,ACENIG,Acer nigrum,12.95,,Native,,
Y-110,ACENIG,Acer nigrum,12.95,,Native,,
Y-110,ACENIG,Acer nigrum,16.26,,Native,,
Y-110,ACENIG,Acer nigrum,18.54,,Native,,
Y-110,ACENIG,Acer nigrum,21.34,,Native,,
Y-110,ACENIG,Acer nigrum,21.59,,Native,,
Y-110,ACENIG,Acer nigrum,22.10,,Native,,
Y-110,ACENIG,Acer nigrum,23.62,,Native,,
Y-110,ACENIG,Acer nigrum,25.15,,Native,,
Y-110,ACENIG,Acer nigrum,28.70,,Native,,
Y-110,FRAAMA,Fraxinus americana,20.57,,Native,,
Y-110,FRAAMA,Fraxinus americana,37.08,,Native,,
Y-110,PRUSER,Prunus serotina,,10.4,Native,,
Y-110,QUERUB,Quercus rubra,27.69,,Native,,
Y-110,QUERUB,Quercus rubra,36.32,,Native,,
Y-112,ACENIG,Acer nigrum,10.16,,Native,,
Y-112,ACENIG,Acer nigrum,10.41,,Native,,
Y-112,ACENIG,Acer nigrum,46.48,,Native,,
Y-112,ACENIG,Acer nigrum,,12.4,Native,,
Y-112,FRAAMA,Fraxinus americana,61.72,,Native,,
Y-112,OSTVIR,Ostrya virginiana,10.67,,Native,,
Y-112,OSTVIR,Ostrya virginiana,12.19,,Native,,
Y-112,PRUSER,Prunus serotina,41.66,,Native,,
Y-112,QUEALB,Quercus alba,39.37,,Native,,
Y-112,QUEALB,Quercus alba,51.82,,Native,,
Y-112,QUEALB,Quercus alba,71.88,,Native,,
Y-112,QUEMAC,Quercus macrocarpa,77.72,,Native,,
Y-112,QUERUB,Quercus rubra,68.58,,Native,,
Y-128,ACENIG,Acer nigrum,11.68,,Native,,
Y-128,ACENIG,Acer nigrum,14.48,,Native,,
Y-128,ACENIG,Acer nigrum,14.99,,Native,,
Y-128,ACENIG,Acer nigrum,15.75,,Native,,
Y-128,ACENIG,Acer nigrum,16.00,,Native,,
Y-128,ACENIG,Acer nigrum,17.02,,Native,,
Y-128,ACENIG,Acer nigrum,18.80,,Native,,
Y-128,ACENIG,Acer nigrum,25.15,,Native,,
Y-128,ACENIG,Acer nigrum,31.75,,Native,,
Y-128,ACENIG,Acer nigrum,43.43,,Native,,
Y-128,ACENIG,Acer nigrum,,9.9,Native,,
Y-128,QUEMAC,Quercus macrocarpa,97.03,,Native,,
Y-128,ULMAME,Ulmus americana,60.45,,Native,,
Y-128,ULMAME,Ulmus americana,,32.0,Native,,
Y-130,ACENIG,Acer nigrum,16.00,,Native,,
Y-130,ACENIG,Acer nigrum,20.57,,Native,,
Y-130,ACENIG,Acer nigrum,30.73,,Native,,
Y-130,ACENIG,Acer nigrum,32.26,,Native,,
Y-130,ACENIG,Acer nigrum,32.77,,Native,,
Y-130,ACENIG,Acer nigrum,50.55,,Native,,
Y-135,ACENIG,Acer nigrum,43.43,,Native,,
Y-135,JUGNIG,Juglans nigra,19.05,,Native,,
Y-135,PRUSER,Prunus serotina,20.83,,Native,,
Y-135,PRUSER,Prunus serotina,43.18,,Native,,
Y-147,PRUSER,Prunus serotina,19.56,,Native,,
Y-147,PRUSER,Prunus serotina,23.62,,Native,,
Y-147,PRUSER,Prunus serotina,23.62,,Native,,
Y-147,PRUSER,Prunus serotina,27.43,,Native,,
Y-147,PRUSER,Prunus serotina,28.45,,Native,,
Y-147,PRUSER,Prunus serotina,30.73,,Native,,
Y-147,PRUSER,Prunus serotina,34.04,,Native,,
Y-147,PRUSER,Prunus serotina,36.32,,Native,,
Y-147,PRUSER,Prunus serotina,37.08,,Native,,
Y-147,RHACAT,Rhamnus cathartica,13.72,,Alien,,
Y-147,UNIDENTIFIED SP,Unidentified species,,33.3,-,,
Y-80,QUEBIC,Quercus bicolor,15.49,,Native,,
Y-80,QUEBIC,Quercus bicolor,20.57,,Native,,
Y-80,QUEBIC,Quercus bicolor,29.21,,Native,,
Y-80,QUEBIC,Quercus bicolor,29.97,,Native,,
Y-80,QUEMAC,Quercus macrocarpa,20.07,,Native,,
Y-80,QUEMAC,Quercus macrocarpa,25.65,,Native,,
Y-80,RHACAT,Rhamnus cathartica,10.92,,Alien,,
Y-80,ULMAME,Ulmus americana,,14.0,Native,,
Y-80,ULMAME,Ulmus americana,,20.6,Native,,
Y-80,ULMAME,Ulmus americana,,21.8,Native,,
Y-84,OSTVIR,Ostrya virginiana,14.99,,Native,,
Y-84,PRUSER,Prunus serotina,16.00,,Native,,
Y-84,QUEALB,Quercus alba,46.74,,Native,,
Y-84,QUEALB,Quercus alba,81.79,,Native,,
Y-84,QUERUB,Quercus rubra,17.53,,Native,,
Y-84,QUERUB,Quercus rubra,22.86,,Native,,
Y-84,ULMAME,Ulmus americana,10.16,,Native,,
Y-84,ULMAME,Ulmus americana,10.92,,Native,,
Y-84,ULMAME,Ulmus americana,19.05,,Native,,
Y-90,ACENIG,Acer nigrum,22.10,,Native,,
Y-90,ACENIG,Acer nigrum,23.11,,Native,,
Y-90,ACENIG,Acer nigrum,23.62,,Native,,
Y-90,ACENIG,Acer nigrum,26.42,,Native,,
Y-90,QUEALB,Quercus alba,58.17,,Native,,
Y-90,QUEMAC,Quercus macrocarpa,53.85,,Native,,
Y-90,QUEMAC,Quercus macrocarpa,66.04,,Native,,
Y-90,QUERUB,Quercus rubra,66.29,,Native,,
Y-90,TILAME,Tilia americana,15.75,,Native,,
Y-90,TILAME,Tilia americana,27.43,,Native,,
Y-90,TILAME,Tilia americana,30.23,,Native,,
Y-90,TILAME,Tilia americana,42.42,,Native,,
Y-94,NONE,NONE,-,-,-,,
Y-96,FRAAMA,Fraxinus americana,19.56,,Native,,
Y-96,PRUSER,Prunus serotina,27.43,,Native,,
Y-96,QUERUB,Quercus rubra,17.27,,Native,,
Y-96,QUERUB,Quercus rubra,29.46,,Native,,
Y-96,QUERUB,Quercus rubra,54.61,,Native,,
Y-96,TILAME,Tilia americana,16.00,,Native,,
YY-119,ACENEG,Acer negundo,13.97,,Native,,
YY-119,ACENEG,Acer negundo,15.75,,Native,,
YY-119,ACENEG,Acer negundo,16.26,,Native,,
YY-119,ACENEG,Acer negundo,16.51,,Native,,
YY-119,ACENEG,Acer negundo,18.29,,Native,,
YY-119,ACENEG,Acer negundo,23.37,,Native,,
YY-119,ACENEG,Acer negundo,25.15,,Native,,
YY-119,ACENEG,Acer negundo,27.94,,Native,,
YY-119,ACENEG,Acer negundo,27.94,,Native,,
YY-119,ACENEG,Acer negundo,28.96,,Native,,
YY-119,FRAXINUS SP,Fraxinus species,,14.0,-,,
YY-119,FRAXINUS SP,Fraxinus species,,17.5,-,,
YY-119,RHACAT,Rhamnus cathartica,10.16,,Alien,,
YY-119,ULMAME,Ulmus americana,12.19,,Native,,
YY-122,NONE,NONE,-,-,-,,
YY-123,ACENEG,Acer negundo,14.48,,Native,,
YY-123,ACENEG,Acer negundo,,16.0,Native,,
YY-123,ACENEG,Acer negundo,,11.7,Native,,
YY-123,ACENEG,Acer negundo,,15.2,Native,,
YY-123,ACENEG,Acer negundo,,10.2,Native,,
YY-123,CELOCC,Celtis occidentalis,23.88,,Native,,
YY-123,CRATAEGUS SP,Crataegus species,10.92,,-,,
YY-123,PRUSER,Prunus serotina,14.73,,Native,,
YY-123,PRUSER,Prunus serotina,17.27,,Native,,
YY-123,PRUSER,Prunus serotina,17.53,,Native,,
YY-123,PRUSER,Prunus serotina,22.61,,Native,,
YY-123,PRUSER,Prunus serotina,24.64,,Native,,
YY-123,PRUSER,Prunus serotina,24.89,,Native,,
YY-123,PRUSER,Prunus serotina,,12.7,Native,,
YY-123,PRUSER,Prunus serotina,,13.2,Native,,
YY-123,RHACAT,Rhamnus cathartica,10.16,,Alien,,
YY-123,RHACAT,Rhamnus cathartica,10.92,,Alien,,
YY-132,ACENIG,Acer nigrum,10.67,,Native,,
YY-132,PRUSER,Prunus serotina,13.46,,Native,,
YY-132,PRUSER,Prunus serotina,17.78,,Native,,
YY-132,PRUSER,Prunus serotina,17.78,,Native,,
YY-132,PRUSER,Prunus serotina,20.32,,Native,,
YY-132,PRUSER,Prunus serotina,20.57,,Native,,
YY-132,PRUSER,Prunus serotina,24.13,,Native,,
YY-132,QUEALB,Quercus alba,73.66,,Native,,
YY-132,QUEMAC,Quercus macrocarpa,76.20,,Native,,
YY-132,TILAME,Tilia americana,10.41,,Native,,
YY-132,TILAME,Tilia americana,17.78,,Native,,
YY-132,ULMAME,Ulmus americana,10.41,,Native,,
YY-132,ULMAME,Ulmus americana,22.61,,Native,,
YY-132,ULMRUB,Ulmus rubra,12.95,,Native,,
YY-132,ULMRUB,Ulmus rubra,14.99,,Native,,
YY-132,ULMRUB,Ulmus rubra,21.59,,Native,,
YY-132,ULMRUB,Ulmus rubra,21.59,,Native,,
YY-132,ULMRUB,Ulmus rubra,31.50,,Native,,
YY-137,FRAAMA,Fraxinus americana,26.92,,Native,,
YY-137,JUGNIG,Juglans nigra,68.33,,Native,,
YY-137,OSTVIR,Ostrya virginiana,21.34,,Native,,
YY-137,PRUSER,Prunus serotina,10.92,,Native,,
YY-137,PRUSER,Prunus serotina,17.02,,Native,,
YY-137,QUEALB,Quercus alba,34.80,,Native,,
YY-137,QUEALB,Quercus alba,37.59,,Native,,
YY-137,QUEALB,Quercus alba,41.15,,Native,,
YY-137,TILAME,Tilia americana,12.19,,Native,,
YY-137,TILAME,Tilia americana,15.75,,Native,,
YY-137,TILAME,Tilia americana,25.65,,Native,,
YY-137,ULMRUB,Ulmus rubra,16.51,,Native,,
YY-137,ULMRUB,Ulmus rubra,,10.7,Native,,
YY-140,FRAPES,Fraxinus pennsylvanica subintegerrima,19.05,,Native,,
YY-140,MORALB,Morus alba,19.05,,Alien,,
YY-140,PRUSER,Prunus serotina,13.21,,Native,,
YY-140,TILAME,Tilia americana,9.91,,Native,,
YY-140,TILAME,Tilia americana,11.18,,Native,,
YY-140,TILAME,Tilia americana,11.43,,Native,,
YY-140,TILAME,Tilia americana,12.70,,Native,,
YY-140,TILAME,Tilia americana,13.72,,Native,,
YY-140,TILAME,Tilia americana,15.75,,Native,,
YY-140,TILAME,Tilia americana,17.02,,Native,,
YY-140,TILAME,Tilia americana,21.34,,Native,,
YY-140,TILAME,Tilia americana,21.84,,Native,,
YY-140,ULMAME,Ulmus americana,16.51,,Native,,
YY-140,ULMAME,Ulmus americana,,14.0,Native,,
YY-140,UNIDENTIFIED SP,Unidentified species,,16.8,-,,
YY-146,NONE,NONE,-,-,-,,
Z-108,CARCOR,Carya cordiformis,11.94,,Native,,
Z-108,CARCOR,Carya cordiformis,22.86,,Native,,
Z-108,FRAAMA,Fraxinus americana,,26.7,Native,,
Z-108,JUGNIG,Juglans nigra,16.51,,Native,,
Z-108,QUERUB,Quercus rubra,26.67,,Native,,
Z-108,QUERUB,Quercus rubra,35.56,,Native,,
Z-108,TILAME,Tilia americana,12.95,,Native,,
Y-115,ACENIG,Acer nigrum,13.97,,Native,,
Y-115,ACENIG,Acer nigrum,14.22,,Native,,
Y-115,ACENIG,Acer nigrum,14.48,,Native,,
Y-115,ACENIG,Acer nigrum,18.80,,Native,,
Y-115,FRAQUA,Fraxinus quadrangulata,10.16,,Native,,
Y-115,JUGNIG,Juglans nigra,35.31,,Native,,
Y-115,QUEMAC,Quercus macrocarpa,71.88,,Native,,
Y-115,TILAME,Tilia americana,18.29,,Native,,
Y-115,TILAME,Tilia americana,31.75,,Native,,
Z-118,ACENIG,Acer nigrum,10.16,,Native,,
