plot,code,species,cover,freq,native,physiognomy,habit
Y-135,MENCAN,Menispermum canadense,20,1,Native,Woody Vine,Woody
Y-135,SMIRAC,Smilacina racemosa,3,1,Native,Forb,Forb
Y-135,VITRIP,Vitis riparia,15,1,Native,Woody vine,Woody
Y-147,ALLPET,Alliaria petiolata ,5,1,Alien,Forb,Forb
Y-147,CIRLUC,Circaea lutetiana canadensis,8,1,Native,Forb,Forb
Y-147,PARQUI,Parthenocissus quinquefolia,40,1,Native,Woody vine,Woody
Y-147,RHACAT,Rhamnus cathartica,2,1,Alien,Understory tree,Woody
Y-80,ASTLAT,Aster lateriflorus,2,1,Native,Forb,Forb
Y-80,BOECYC,Boehmeria cylindrica,15,1,Native,Forb,Forb
Y-80,CAREX SP,Carex species,2,1,-,Sedge,Graminoid
Y-80,OSMCLI,Osmunda claytoniana,2,1,Native,Cryptogam,Forb
Y-80,PARQUI,Parthenocissus quinquefolia,4,1,Native,Woody vine,Woody
Y-80,RHACAT,Rhamnus cathartica,40,1,Alien,Understory tree,Woody
Y-80,VIBURNUM SP,Viburnum species,15,1,-,Shrub,Woody
Y-84,LONMAA,Lonicera maackii,60,1,Alien,Shrub,Woody
Y-84,QUERUB,Quercus rubra,2,1,Native,Tree,Woody
Y-90,ARITRI,Arisaema triphyllum,4,1,Native,Forb,Forb
Y-90,MENCAN,Menispermum canadense,6,1,Native,Woody Vine,Woody
Y-90,PARQUI,Parthenocissus quinquefolia,6,1,Native,Woody vine,Woody
Y-90,RHACAT,Rhamnus cathartica,25,1,Alien,Understory tree,Woody
Y-90,VIBREC,Viburnum recognitum,15,1,Alien,Shrub,Woody
Y-94,ACHMIL,Achillea millefolium ,12,1,Alien,Forb,Forb
Y-94,AMBARE,Ambrosia artemisiifolia elatior,40,1,Native,Forb,Forb
Y-94,CHRLEP,Chrysanthemum leucanthemum pinnatifidum,4,1,Alien,Forb,Forb
Y-94,CXBLAN,Carex blanda,3,1,Native,Sedge,Graminoid
Y-94,CXHIRT,Carex hirtifolia,2,1,Native,Sedge,Graminoid
Y-94,DACGLO,Dactylis glomerata,35,1,Alien,Grass,Graminoid
Y-94,GLEHED,Glechoma hederacea,1,1,Alien,Forb,Forb
Y-94,OXASTR,Oxalis stricta,3,1,Native,Forb,Forb
Y-94,PLALAN,Plantago lanceolata,8,1,Alien,Forb,Forb
Y-94,PRUVLA,Prunella vulgaris lanceolata,3,1,Native,Forb,Forb
Y-94,RATPIN,Ratibida pinnata,3,1,Native,Forb,Forb
Y-94,SOLIDAGO SP,Solidago species,5,1,-,Forb,Forb
Y-94,TRIPRA,Trifolium pratense,2,1,Alien,Forb,Forb
Y-94,UNIDENTIFIED FORB,Unidentified forb,20,1,-,Forb,Forb
Y-94,UNIDENTIFIED SP,Unidentified species,15,1,-,-,-
Y-96,ANETHA,Anemonella thalictroides,8,1,Native,Forb,Forb
Y-96,ARITRI,Arisaema triphyllum,2,1,Native,Forb,Forb
Y-96,BIDFRO,Bidens frondosa,1,1,Native,Forb,Forb
Y-96,CAREX SP,Carex species,3,1,-,Sedge,Graminoid
Y-96,CIRLUC,Circaea lutetiana canadensis,1,1,Native,Forb,Forb
Y-96,CXBLAN,Carex blanda,3,1,Native,Sedge,Graminoid
Y-96,GEUCAN,Geum canadense,1,1,Native,Forb,Forb
Y-96,POLCAL,Polygonatum canaliculatum,7,1,Native,Forb,Forb
Y-96,RHACAT,Rhamnus cathartica,4,1,Alien,Understory tree,Woody
Y-96,SMILAX SP,Smilax species,4,1,-,-,-
Y-96,TAROFF,Taraxacum officinale,1,1,Alien,Forb,Forb
Y-96,ULMAME,Ulmus americana,1,1,Native,Tree,Woody
YY-119,ALLPET,Alliaria petiolata ,5,1,Alien,Forb,Forb
YY-119,CAREX SP,Carex species,1,1,-,Sedge,Graminoid
YY-119,FRAPES,Fraxinus pennsylvanica subintegerrima,2,1,Native,Tree,Woody
YY-119,GEUCAN,Geum canadense,10,1,Native,Forb,Forb
YY-119,LONMAA,Lonicera maackii ,15,1,Alien,Shrub,Woody
YY-119,PARQUI,Parthenocissus quinquefolia,10,1,Native,Woody vine,Woody
YY-119,POAPRA,Poa pratensis,2,1,Alien,Grass,Graminoid
YY-119,RHACAT,Rhamnus cathartica,2,1,Alien,Understory tree,Woody
YY-119,ROSMUL,Rosa multiflora,2,1,Alien,Shrub,Woody
YY-122,FRAVEA,Fragaria vesca americana,10,1,Native,Forb,Forb
YY-122,LONMAA,Lonicera maackii,2,1,Alien,Shrub,Woody
YY-122,MELALB,Melilotus alba ,20,1,Alien,Forb,Forb
YY-122,POAPRA,Poa pratensis,80,1,Alien,Grass,Graminoid
YY-122,RHACAT,Rhamnus cathartica,3,1,Alien,Understory tree,Woody
YY-122,RHURAD,Rhus radicans,20,1,Native,Woody vine,Woody
YY-122,ROSMUL,Rosa multiflora,8,1,Alien,Shrub,Woody
YY-122,SOLCAN,Solidago canadensis,80,1,Native,Forb,Forb
YY-122,VITRIP,Vitis riparia,2,1,Native,Woody vine,Woody
YY-123,ASTER SP,Aster species,2,1,-,Forb,Forb
YY-123,LONMAA,Lonicera maackii,80,1,Alien,Shrub,Woody
YY-123,RHACAT,Rhamnus cathartica,60,1,Alien,Understory tree,Woody
YY-123,RIBMIS,Ribes missouriense,1,1,Native,Shrub,Woody
YY-123,VITRIP,Vitis riparia,2,1,Native,Woody vine,Woody
YY-132,LONMAA,Lonicera maackii ,1,1,Alien,Shrub,Woody
YY-137,CIRLUC,Circaea lutetiana canadensis,4,1,Native,Forb,Forb
YY-137,PARQUI,Parthenocissus quinquefolia,45,1,Native,Woody vine,Woody
YY-137,SMILAX SP,Smilax species,10,1,-,-,-
YY-137,SMIRAC,Smilacina racemosa,18,1,Native,Forb,Forb
YY-140,FRAAMA,Fraxinus americana,25,1,Native,Tree,Woody
YY-140,GERMAC,Geranium maculatum,2,1,Native,Forb,Forb
YY-140,MENCAN,Menispermum canadense,4,1,Native,Woody Vine,Woody
YY-140,PARQUI,Parthenocissus quinquefolia,15,1,Native,Woody vine,Woody
YY-140,ROSMUL,Rosa multiflora,20,1,Alien,Shrub,Woody
YY-146,IMPCAP,Impatiens capensis,15,1,Native,Forb,Forb
YY-146,ONOSEN,Onoclea sensibilis,8,1,Native,Cryptogam,Forb
YY-146,PILPUM,Pilea pumila,4,1,Native,Forb,Forb
YY-146,RUMORB,Rumex orbiculatus,5,1,Native,Forb,Forb
YY-146,SCULAT,Scutellaria lateriflora,1,1,Native,Forb,Forb
YY-146,TYPLAT,Typha latifolia,45,1,Native,Forb,Forb
Z-108,AMBARE,Ambrosia artemisiifolia elatior,2,1,Native,Forb,Forb
Z-108,CARYA SP,Carya species,6,1,-,Tree,Woody
Z-108,FRAAMA,Fraxinus americana,8,1,Native,Tree,Woody
Z-108,LACSER,Lactuca serriola,2,1,Alien,Forb,Forb
Z-108,LONMAA,Lonicera maackii ,15,1,Alien,Shrub,Woody
Z-108,PARQUI,Parthenocissus quinquefolia,20,1,Native,Woody vine,Woody
Z-108,PRUVIR,Prunus virginiana,4,1,Native,Shrub,Woody
Z-108,RHACAT,Rhamnus cathartica ,25,1,Alien,Understory tree,Woody
Z-108,ROSE SP,Rosa species,2,1,-,Shrub,Woody
Z-108,RUBALL,Rubus allegheniensis,1,1,Native,Shrub,Woody
Y-115,ASACAN,Asarum canadense,80,1,Native,Forb,Forb
Y-115,BOECYC,Boehmeria cylindrica,50,1,Native,Forb,Forb
Y-115,IMPPAL,Impatiens pallida,15,1,Native,Forb,Forb
Y-115,LEEORY,Leersia oryzoides,8,1,Native,Grass,Graminoid
Y-115,MENCAN,Menispermum canadense,6,1,Native,Woody Vine,Woody
Z-118,ALLPET,Alliaria petiolata,15,1,Alien,Forb,Forb
Z-118,PRUVIR,Prunus virginiana,20,1,Native,Shrub,Woody
Z-118,SMIRAC,Smilacina racemosa,3,1,Native,Forb,Forb
Z-122,ALLPET,Alliaria petiolata,20,1,Alien,Forb,Forb
Z-122,CIRLUC,Circaea lutetiana canadensis,4,1,Native,Forb,Forb
Z-122,IMPCAP,Impatiens capensis,6,1,Native,Forb,Forb
Z-122,RANHIS,Ranunculus hispidus,10,1,Native,Forb,Forb
Z-124,ALLPET,Alliaria petiolata,15,1,Alien,Forb,Forb
Z-124,ASACAN,Asarum canadense,5,1,Native,Forb,Forb
Z-124,CIRLUC,Circaea lutetiana canadensis,15,1,Native,Forb,Forb
Z-124,GEUCAN,Geum canadense,15,1,Native,Forb,Forb
Z-124,RHURAD,Rhus radicans,1,1,Native,Woody vine,Woody
Z-128,ACENIG,Acer nigrum,5,1,Native,Tree,Woody
Z-132,ALLPET,Alliaria petiolata ,10,1,Alien,Forb,Forb
Z-132,CIRLUC,Circaea lutetiana canadensis,5,1,Native,Forb,Forb
Z-132,IMPCAP,Impatiens capensis,10,1,Native,Forb,Forb
Z-132,PARQUI,Parthenocissus quinquefolia,8,1,Native,Woody vine,Woody
Z-132,SMIRAC,Smilacina racemosa,4,1,Native,Forb,Forb
AA-141,CORVAR,Coronilla varia ,100,1,Alien,Forb,Forb
AA-141,VITRIP,Vitis riparia,2,1,Native,Woody vine,Woody
Z-143,AGRREP,Agropyron repens,20,1,Alien,Grass,Graminoid
Z-143,CIRARV,Cirsium arvense,15,1,Alien,Forb,Forb
Z-143,FRAVIR,Fragaria virginiana,2,1,Native,Forb,Forb
Z-143,PARQUI,Parthenocissus quinquefolia,5,1,Native,Woody vine,Woody
Z-143,POAPRA,Poa pratensis,80,1,Alien,Grass,Graminoid
Z-143,VITRIP,Vitis riparia,12,1,Native,Woody vine,Woody
Z-82,ARITRI,Arisaema triphyllum,5,1,Native,Forb,Forb
Z-82,LONTAT,Lonicera tatarica,3,1,Alien,Shrub,Woody
Z-82,PARQUI,Parthenocissus quinquefolia,20,1,Native,Woody vine,Woody
Z-82,RHACAT,Rhamnus cathartica ,1,1,Alien,Understory tree,Woody
Z-92,ANETHA,Anemonella thalictroides,12,1,Native,Forb,Forb
Z-92,CAROVT,Carya ovata,4,1,Native,Tree,Woody
Z-92,CORRAC,Cornus racemosa,2,1,Native,Shrub,Woody
Z-92,FRAAMA,Fraxinus americana,5,1,Native,Tree,Woody
Z-92,GERMAC,Geranium maculatum,15,1,Native,Forb,Forb
Z-92,PREALB,Prenanthes alba,3,1,Native,Forb,Forb
Z-92,RHACAT,Rhamnus cathartica,6,1,Alien,Understory tree,Woody
Z-92,SMILAS,Smilax lasioneura,2,1,Native,Herbaceous vine,Forb
Z-92,SMILAX SP,Smilax species,3,1,-,-,-
Z-92,VIBURNUM SP,Viburnum species,6,1,-,Shrub,Woody
Z-92,VITRIP,Vitis riparia,4,1,Native,Woody vine,Woody
ZZ-130,LONMAA,Lonicera maackii ,10,1,Alien,Shrub,Woody
ZZ-130,PARQUI,Parthenocissus quinquefolia,1,1,Native,Woody vine,Woody
ZZ-132,PARQUI,Parthenocissus quinquefolia,60,1,Native,Woody vine,Woody
ZZ-132,VIBOPU,Viburnum opulus,6,1,Alien,Shrub,Woody
ZZ-134,PARQUI,Parthenocissus quinquefolia,12,1,Native,Woody vine,Woody
ZZ-134,RHACAT,Rhamnus cathartica,10,1,Alien,Understory tree,Woody
ZZ-134,RHURAD,Rhus radicans,18,1,Native,Woody vine,Woody
ZZ-134,ROSMUL,Rosa multiflora ,50,1,Alien,Shrub,Woody
ZZ-142,PARQUI,Parthenocissus quinquefolia,25,1,Native,Woody vine,Woody
ZZ-142,SMIRAC,Smilacina racemosa,25,1,Native,Forb,Forb
