Date,Sampler,Plot ID Number,6-Letter Code,Species Name,% Cover,Cover Class (1-7),# of Woody Seedlings ,Notes,,,,,,,,,,,
5/22/18,CB,II81,SANCAN,Sanguinaria canadensis ,3,2,,,,,,,,,,,,,
5/1/18,"CB, PB",O109,SANCAN,Sanguinaria canadensis ,3,2,,,,,,,,,,,,,
5/23/18,CB,PP135,SANCAN,Sanguinaria canadensis ,10,3,,,,,,,,,,,,,
5/21/18,CB,Q127,SANCAN,Sanguinaria canadensis ,6,3,,bloodroot - nice plot!,,,,,,,,,,,
5/3/18,"JLL, PB",Z118,SANCAN,Sanguinaria canadensis ,1,2,,,,,,,,,,,,,
4/30/18,"CB, PB",I109,"Sanicula sp,",Sanicula sp.,1,2,,,,,,,,,,,,,
5/7/18,"PB, SZ",GG92,Sanicula sp.,Sanicula sp.,30,4,,,,,,,,,,,,,
5/7/18,"PB, SZ",GG94,Sanicula sp.,Sanicula sp.,2,2,,,,,,,,,,,,,
5/7/18,"PB, SZ",HH90,Sanicula sp.,Sanicula sp.,7,3,,,,,,,,,,,,,
5/7/18,"PB, SZ",HH93,Sanicula sp.,Sanicula sp.,2,2,,,,,,,,,,,,,
5/7/18,"PB, SZ",HH96,Sanicula sp.,Sanicula sp.,3,2,,,,,,,,,,,,,
5/7/18,"PB, SZ",II90,Sanicula sp.,Sanicula sp.,15,3,,,,,,,,,,,,,
5/8/18,"MO, PB",JJ87,Sanicula sp.,Sanicula sp.,25,4,,,,,,,,,,,,,
5/8/18,"MO, PB",JJ93,Sanicula sp.,Sanicula sp.,7,3,,,,,,,,,,,,,
5/8/18,"MO, PB",LL90,Sanicula sp.,Sanicula sp.,4,2,,,,,,,,,,,,,
5/11/18,PB,VV133,Sanicula sp.,Sanicula sp.,1,2,,,,,,,,,,,,,
5/1/18,"WO, SZ",A126,SANODO,Sanicula odorata,2,2,,,,,,,,,,,,,
5/22/18,CB,AA79,SANODO,Sanicula odorata,7,3,,,,,,,,,,,,,
5/1/18,"WO, SZ",C127,SANODO,Sanicula odorata,2,2,,,,,,,,,,,,,
4/30/18,"WS, JLL",F108,SANODO,Sanicula odorata,1,2,,,,,,,,,,,,,
5/1/18,"WO, SZ",A124,SANODO,Sanicula odorata,2,2,,,,,,,,,,,,,
5/1/18,"WO, SZ",B128,SANODO,Sanicula odorata,2,2,,,,,,,,,,,,,
5/3/18,"WO, SZ",F118,SANODO,Sanicula odorata,2,2,,,,,,,,,,,,,
4/30/18,"WO, SZ",H115,SANODO,Sanicula odorata,2,2,,,,,,,,,,,,,
5/3/18,"WO, SZ",I117,SANODO,Sanicula odorata,2,2,,,,,,,,,,,,,
5/23/18,JLL,KK93,SANODO,Sanicula odorata,3,2,,,,,,,,,,,,,
5/23/18,JLL,LL93,SANODO,Sanicula odorata,4,2,,,,,,,,,,,,,
5/22/18,JLL,MM94,SANODO,Sanicula odorata,10,3,,,,,,,,,,,,,
5/1/18,"WS, JLL",N116,SANODO,Sanicula odorata,1,2,,,,,,,,,,,,,
5/23/18,JLL,NN91,SANODO,Sanicula odorata,5,3,,,,,,,,,,,,,
6/6/18,"JL, SL ",NN97,SANODO,Sanicula odorata,3,2,,,,,,,,,,,,,
5/9/18,"JLL, WS",PP134,SANODO,Sanicula odorata,1,2,,,,,,,,,,,,,
5/22/18,JLL,PP96,SANODO,Sanicula odorata,2,2,,,,,,,,,,,,,
5/9/18,"JLL, WS",QQ131,SANODO,Sanicula odorata,1,2,,,,,,,,,,,,,
6/6/18,"JL, SL ",RR95,SANODO,Sanicula odorata,6,3,,,,,,,,,,,,,
5/7/18,"WO, SL",U95,SANODO,Sanicula odorata,2,2,,,,,,,,,,,,,
5/3/18,"BS, WO",V121,SANODO,Sanicula odorata,8,3,,,,,,,,,,,,,
5/2/18,"WS, JLL",G132,SANODO,Sanicula odorata ,1,2,,,,,,,,,,,,,
5/2/18,"BS, WO",AZ138,SCHPRA,Schedonorus pratensis,15,3,,,,,,,,,,,,,
6/5/18,"JL, SL",FF132,SCHPRA,Schedonorus pratensis,10,3,,,,,,,,,,,,,
5/18/18,"PB, WO",HH130,SCHPRA,Schedonorus pratensis,4,2,,,,,,,,,,,,,
6/6/18,JL,WW106,SCHPRA,Schedonorus pratensis,2,2,,,,,,,,,,,,,
5/10/18,"JLL, WS",B109,SCHSCO,Schizachyrium scoparium,15,3,,,,,,,,,,,,,
5/10/18,"JLL, WS",E111,SCIATR,Scirpus atrovirens,7,3,,,,,,,,,,,,,
5/16/18,"BS, WS",TT143,SCULAT,Scutellaria lateriflora,1,2,,,,,,,,,,,,,
5/10/18,"JLL, WS",A107,SECVAR,Securigera varia,1,2,,,,,,,,,,,,,
5/10/18,"JLL, WS",AA141,SECVAR,Securigera varia,2,2,,,,,,,,,,,,,
5/2/18,"BS, WO",AX132,SECVAR,Securigera varia,4,2,,,,,,,,,,,,,
5/1/18,"WO, SZ",AY127,SECVAR,Securigera varia,20,3,,,,,,,,,,,,,
5/18/18,"CB, PB, WO",EE132,SECVAR,Securigera varia,2,2,,,,,,,,,,,,,
6/5/18,"JL, SL",FF132,SECVAR,Securigera varia,2,2,,,,,,,,,,,,,
5/2/18,"JLL, PB",G137,SECVAR,Securigera varia,2,2,,,,,,,,,,,,,
5/2/18,JLL,L126,SECVAR,Securigera varia,20,3,,,,,,,,,,,,,
5/10/18,"JLL, WS",N144,SECVAR,Securigera varia,1,2,,,,,,,,,,,,,
6/6/18,JL,XX104,SECVAR,Securigera varia,70,5,,,,,,,,,,,,,
5/10/18,"JLL, WS",Y141,SECVAR,Securigera varia,1,2,,,,,,,,,,,,,
5/10/18,"JLL, WS",N144,SILINI,Silphium integrifolium,2,2,,,,,,,,,,,,,
5/10/18,"JLL, WS",A107,SILINI,Silphium integrifolium ,2,2,,,,,,,,,,,,,
5/10/18,"JLL, WS",A107,SILLAC,Silphium laciniatum,7,3,,,,,,,,,,,,,
4/30/18,"WS, JLL",E109,SIUSUA,Sium suave,1,2,,,,,,,,,,,,,
5/20/18,CB,P95,SIUSUA,Sium suave,5,3,,,,,,,,,,,,,
5/8/18,"JLL, SML",R79,SIUSUA,Sium suave,1,2,,,,,,,,,,,,,
6/6/18,"SL, SZ",Y80,SIUSUA,Sium suave,1,2,,,,,,,,,,,,,
5/10/18,"JLL, WS",E111,SIUSUA,Sium suave ,10,3,,some water,,,,,,,,,,,
5/22/18,CB,EE77,SMIHIS,Smilax hispida,3,2,,,,,,,,,,,,,
5/18/18,CB,WW140,SMIILL,Smilax illinoensis,3,2,,,,,,,,,,,,,
5/7/18,"SL, WO",W95,Smilax sp.,Smilax sp.,1,2,,,,,,,,,,,,,
5/15/18,"SZ, WO",YY137,Smilax sp.,Smilax sp.,2,2,,,,,,,,,,,,,
5/10/18,"JLL, WS",A107,SOLCAN,Solidago canadensis,60,5,,could be S. altissima,,,,,,,,,,,
5/10/18,"JLL, WS",A116,SOLCAN,Solidago canadensis,1,2,,could be S. altissima,,,,,,,,,,,
5/1/18,"WO, SZ",A121,SOLCAN,Solidago canadensis,2,2,,could be S. altissima,,,,,,,,,,,
5/2/18,"BS, WO",A133,SOLCAN,Solidago canadensis,2,2,,could be S. altissima,,,,,,,,,,,
5/2/18,"BS, WO",A135,SOLCAN,Solidago canadensis,8,3,,could be S. altissima,,,,,,,,,,,
5/20/18,CB,A137,SOLCAN,Solidago canadensis,4,2,,could be S. altissima,,,,,,,,,,,
5/2/18,"JLL, PB",AA117,SOLCAN,Solidago canadensis,3,2,,could be S. altissima,,,,,,,,,,,
5/10/18,"JLL, WS",B109,SOLCAN,Solidago canadensis,5,3,,could be S. altissima,,,,,,,,,,,
5/10/18,"JLL, WS",B115,SOLCAN,Solidago canadensis,30,4,,could be S. altissima,,,,,,,,,,,
5/9/18,"BS, SL",BB141,SOLCAN,Solidago canadensis,1,2,,could be S. altissima,,,,,,,,,,,
5/10/18,"JLL, WS",C105,SOLCAN,Solidago canadensis,15,3,,could be S. altissima,,,,,,,,,,,
5/1/18,"WO, SZ",C127,SOLCAN,Solidago canadensis,2,2,,could be S. altissima,,,,,,,,,,,
5/22/18,JLL,CC106,SOLCAN,Solidago canadensis,15,3,,could be S. altissima,,,,,,,,,,,
5/8/18,"MO, PB",CC86,SOLCAN,Solidago canadensis,5,3,,could be S. altissima,,,,,,,,,,,
5/1/18,"WO, SZ",D123,SOLCAN,Solidago canadensis,3,2,,could be S. altissima,,,,,,,,,,,
5/1/18,"WO, SZ",D125,SOLCAN,Solidago canadensis,5,3,,could be S. altissima,,,,,,,,,,,
5/7/18,"PB, SZ",DD90,SOLCAN,Solidago canadensis,3,2,,could be S. altissima,,,,,,,,,,,
5/4/18,"JLL, PB",EE108,SOLCAN,Solidago canadensis,20,3,,could be S. altissima,,,,,,,,,,,
4/30/18,"WS, JLL",F107,SOLCAN,Solidago canadensis,2,2,,could be S. altissima,,,,,,,,,,,
5/2/18,JLL,F112,SOLCAN,Solidago canadensis,5,3,,could be S. altissima,,,,,,,,,,,
6/5/18,"JL, SL",FF126,SOLCAN,Solidago canadensis,10,3,,could be S. altissima,,,,,,,,,,,
5/7/18,"PB, SZ",FF94,SOLCAN,Solidago canadensis,15,3,,could be S. altissima,,,,,,,,,,,
5/2/18,"JLL, PB",G137,SOLCAN,Solidago canadensis,1,2,,could be S. altissima,,,,,,,,,,,
5/16/18,PB,HA124,SOLCAN,Solidago canadensis,3,2,,could be S. altissima,,,,,,,,,,,
5/2/18,CB  ,HH103,SOLCAN,Solidago canadensis,4,2,,could be S. altissima,,,,,,,,,,,
5/2/18,CB  ,HH106,SOLCAN,Solidago canadensis,6,3,,could be S. altissima,,,,,,,,,,,
5/4/18,"JLL, PB",HH110,SOLCAN,Solidago canadensis,2,2,,could be S. altissima,,,,,,,,,,,
5/18/18,"PB, WO",HH130,SOLCAN,Solidago canadensis,2,2,,could be S. altissima,,,,,,,,,,,
5/2/18,PB,JJ102,SOLCAN,Solidago canadensis,4,2,,could be S. altissima,,,,,,,,,,,
6/6/18,"SL, SZ",MM97,SOLCAN,Solidago canadensis,20,3,,could be S. altissima,,,,,,,,,,,
5/2/18,JLL,N128,SOLCAN,Solidago canadensis,2,2,,could be S. altissima,,,,,,,,,,,
5/7/18,"JLL, WS",NN105,SOLCAN,Solidago canadensis,20,3,,could be S. altissima,,,,,,,,,,,
5/7/18,"JLL, WS",NN110,SOLCAN,Solidago canadensis,3,2,,Solidago altissima?,,,,,,,,,,,
5/4/18,"BS, WO",NN118,SOLCAN,Solidago canadensis,2,2,,Solidago altissima?,,,,,,,,,,,
5/15/18,"SZ, WO",NN126,SOLCAN,Solidago canadensis,2,2,,Solidago altissima?,,,,,,,,,,,
5/23/18,JLL,NN91,SOLCAN,Solidago canadensis,2,2,,could be S. altissima,,,,,,,,,,,
6/6/18,"JL, SL ",NN97,SOLCAN,Solidago canadensis,4,2,,could be S. altissima,,,,,,,,,,,
5/7/18,"JLL, WS",OO101,SOLCAN,Solidago canadensis,2,2,,Solidago altissima?,,,,,,,,,,,
5/7/18,"JLL, WS",OO103,SOLCAN,Solidago canadensis,8,3,,Solidago altissima?,,,,,,,,,,,
5/7/18,"JLL, WS",PP102,SOLCAN,Solidago canadensis,10,3,,Solidago altissima?,,,,,,,,,,,
5/22/18,JLL,PP107,SOLCAN,Solidago canadensis,40,4,,Solidago altissima?,,,,,,,,,,,
5/22/18,JLL,PP92,SOLCAN,Solidago canadensis,3,2,,Solidago altissima?,,,,,,,,,,,
5/22/18,JLL,QQ107,SOLCAN,Solidago canadensis,60,5,,Solidago altissima?,,,,,,,,,,,
5/22/18,JLL,RR107,SOLCAN,Solidago canadensis,60,5,,could be S. altissima,,,,,,,,,,,
5/22/18,JLL,RR99,SOLCAN,Solidago canadensis,70,5,,Solidago altissima?,,,,,,,,,,,
5/22/18,JLL,SS102,SOLCAN,Solidago canadensis,10,3,,could be S. altissima,,,,,,,,,,,
6/6/18,JL,SS104,SOLCAN,Solidago canadensis,15,3,,could be S. altissima,,,,,,,,,,,
6/6/18,"JL, SL ",SS105,SOLCAN,Solidago canadensis,15,3,,could be S. altissima,,,,,,,,,,,
5/22/18,JLL,SS106,SOLCAN,Solidago canadensis,10,3,,could be S. altissima,,,,,,,,,,,
6/6/18,"JL, SL ",SS109,SOLCAN,Solidago canadensis,20,2,,Solidago altissima,,,,,,,,,,,
5/4/18,"BS, WO",T84,SOLCAN,Solidago canadensis,10,2,,could be S. altissima,,,,,,,,,,,
5/7/18,"JLL, WS",TT110,SOLCAN,Solidago canadensis,2,2,,could be S. altissima,,,,,,,,,,,
5/21/18,CB,U74,SOLCAN,Solidago canadensis,2,2,,could be S. altissima,,,,,,,,,,,
5/7/18,"WO, SL",U95,SOLCAN,Solidago canadensis,3,2,,could be S. altissima,,,,,,,,,,,
5/22/18,JLL,UU100,SOLCAN,Solidago canadensis,40,4,,could be S. altissima,,,,,,,,,,,
5/22/18,JLL,UU117,SOLCAN,Solidago canadensis,40,4,,could be S. altissima,,,,,,,,,,,
5/4/18,"BS, WO",V89,SOLCAN,Solidago canadensis,1,2,,could be S. altissima,,,,,,,,,,,
5/7/18,"SL, WO",V95,SOLCAN,Solidago canadensis,1,2,,could be S. altissima,,,,,,,,,,,
5/22/18,JLL,VV109,SOLCAN,Solidago canadensis,25,4,,could be S. altissima,,,,,,,,,,,
5/3/18,"BS, WO",W137,SOLCAN,Solidago canadensis,3,2,,could be S. altissima,,,,,,,,,,,
5/10/18,"JLL, WS",W146,SOLCAN,Solidago canadensis,4,2,,could be S. altissima,,,,,,,,,,,
5/8/18,"JLL, SML",W87,SOLCAN,Solidago canadensis,1,2,,could be S. altissima,,,,,,,,,,,
6/6/18,JL,WW106,SOLCAN,Solidago canadensis,20,3,,could be S. altissima,,,,,,,,,,,
5/10/18,"JLL, WS",Y141,SOLCAN,Solidago canadensis,1,2,,could be S. altissima,,,,,,,,,,,
5/8/18,"KS, WO",Y94,SOLCAN,Solidago canadensis,20,3,,could be S. altissima,,,,,,,,,,,
5/7/18,"SL, WO",Y96,SOLCAN,Solidago canadensis,10,3,,could be S. altissima,,,,,,,,,,,
5/8/18,"JLL, SML",Z86,SOLCAN,Solidago canadensis,4,2,,could be S. altissima,,,,,,,,,,,
6/5/18,"JL, SL",BB128,SOLDUL,Solanum dulcamara,5,3,,,,,,,,,,,,,
5/18/18,"PB, WO",KK121,SOLDUL,Solanum dulcamara,2,2,,,,,,,,,,,,,
5/2/18,"JLL, PB",BB116,SOLFLE,Solidago flexicaulis,5,3,,,,,,,,,,,,,
5/2/18,JLL,F112,SOLFLE,Solidago flexicaulis,5,3,,,,,,,,,,,,,
5/1/18,"CB, PB",N110,SOLFLE,Solidago flexicaulis,5,3,,,,,,,,,,,,,
5/1/18,"WS, JLL",N116,SOLFLE,Solidago flexicaulis,1,2,,,,,,,,,,,,,
5/2/18,JLL,N128,SOLFLE,Solidago flexicaulis,1,2,,,,,,,,,,,,,
5/1/18,"WS, JLL",P126,SOLFLE,Solidago flexicaulis,1,2,,,,,,,,,,,,,
5/1/18,"WS, JLL",T122,SOLFLE,Solidago flexicaulis,1,2,,,,,,,,,,,,,
5/3/18,"BS, WO",Z128,SOLFLE,Solidago flexicaulis,20,3,,,,,,,,,,,,,
5/22/18,CB,Z82,SOLFLE,Solidago flexicaulis,5,3,,,,,,,,,,,,,
5/3/18,"WO, SZ",AA125,SOLFLE,Solidago flexicaulis ,2,2,,,,,,,,,,,,,
5/7/18,"JLL, WS",OO110,SOLGIG,Solidago gigantea,3,2,,,,,,,,,,,,,
5/22/18,JLL,PP92,SOLGIG,Solidago gigantea,2,2,,,,,,,,,,,,,
5/22/18,JLL,VV109,SOLGIG,Solidago gigantea,25,4,,,,,,,,,,,,,
5/10/18,"BS, SL",CC138,Solidago sp.,Solidago sp.,4,2,,,,,,,,,,,,,
5/7/18,"PB, SZ",GG94,Solidago sp.,Solidago sp.,20,3,,,,,,,,,,,,,
5/2/18,"CB, PB",U110,Solidago sp.,Solidago sp.,4,2,,,,,,,,,,,,,
5/22/18,JLL,SS106,SOLRIG,Solidago rigida,3,2,,,,,,,,,,,,,
5/1/18,"WO, SZ",A121,SOLULM,Solidago ulmifolia,10,3,,,,,,,,,,,,,
5/1/18,"WO, SZ",B127,SOLULM,Solidago ulmifolia,2,2,,,,,,,,,,,,,
5/1/18,"WO, SZ",B128,SOLULM,Solidago ulmifolia,5,3,,,,,,,,,,,,,
5/2/18,CB  ,BB107,SOLULM,Solidago ulmifolia,40,4,,,,,,,,,,,,,
5/7/18,"PB, SZ",BB92,SOLULM,Solidago ulmifolia,3,2,,,,,,,,,,,,,
5/1/18,"WO, SZ",C123,SOLULM,Solidago ulmifolia,4,2,,,,,,,,,,,,,
5/8/18,"MO, PB",CC86,SOLULM,Solidago ulmifolia,3,2,,,,,,,,,,,,,
5/2/18,CB  ,HH103,SOLULM,Solidago ulmifolia,21,3,,,,,,,,,,,,,
5/2/18,CB  ,HH106,SOLULM,Solidago ulmifolia,22,3,,,,,,,,,,,,,
5/2/18,CB  ,JJ105,SOLULM,Solidago ulmifolia,15,3,,,,,,,,,,,,,
5/2/18,JLL,O131,SOLULM,Solidago ulmifolia,2,2,,,,,,,,,,,,,
5/19/18,CB,QQ111,SOLULM,Solidago ulmifolia,6,3,,,,,,,,,,,,,
5/8/18,"KC, WO",R83,SOLULM,Solidago ulmifolia,15,3,,,,,,,,,,,,,
5/8/18,"KC, WO",S86,SOLULM,Solidago ulmifolia,2,2,,,,,,,,,,,,,
5/2/18,"BS, WO",T127,SOLULM,Solidago ulmifolia,8,2,,,,,,,,,,,,,
5/7/18,"WO, SL",U95,SOLULM,Solidago ulmifolia,1,2,,,,,,,,,,,,,
5/20/18,CB,U96,SOLULM,Solidago ulmifolia,8,3,,,,,,,,,,,,,
5/7/18,"SL, WO",V95,SOLULM,Solidago ulmifolia,3,2,,,,,,,,,,,,,
5/7/18,"SL, WO",W95,SOLULM,Solidago ulmifolia,5,3,,,,,,,,,,,,,
5/7/18,"SL, WO",Y96,SOLULM,Solidago ulmifolia,8,3,,,,,,,,,,,,,
5/7/18,"PB, SZ",Z92,SOLULM,Solidago ulmifolia,7,3,,,,,,,,,,,,,
5/2/18,"BS, WO",A135,SONARV,Sonchus arvensis,4,2,,,,,,,,,,,,,
5/7/18,"JLL, WS",PP102,Sonchus sp.,Sonchus sp.,1,2,,Lactuca?,,,,,,,,,,,
5/22/18,JLL,UU100,SORNUT,Sorghastrum nutans,5,3,,,,,,,,,,,,,
5/8/18,"JLL, SML",R79,SPAEUR,Sparganium eurycarpum,8,3,,,,,,,,,,,,,
5/22/18,CB,II81,STYDIP,Stylophorum diphyllum,36,4,,,,,,,,,,,,,
5/2/18,"BS, WO",T127,STYDIP,Stylophorum diphyllum,20,2,,,,,,,,,,,,,
5/18/18,"CB, PB, WO",Y135,STYDIP,Stylophorum diphyllum,3,2,,,,,,,,,,,,,
5/2/18,JLL,F112,Symphyotrichum sp.,Symphyotrichum sp.,2,2,,,,,,,,,,,,,
5/22/18,CB,AA79,SYMDRU,Symphyotrichum drummondii,6,3,,,,,,,,,,,,,
5/2/18,"BS, WO",AZ138,SYMDRU,Symphyotrichum drummondii,1,1,,,,,,,,,,,,,
5/10/18,"JLL, WS",B109,SYMDRU,Symphyotrichum drummondii,1,2,,seedling,,,,,,,,,,,
5/1/18,"WO, SZ",B128,SYMDRU,Symphyotrichum drummondii,10,3,,,,,,,,,,,,,
5/2/18,CB  ,BB107,SYMDRU,Symphyotrichum drummondii,5,3,,"oppressed hairs, cordate leaves, hairy stem ",,,,,,,,,,,
5/1/18,"WO, SZ",C125,SYMDRU,Symphyotrichum drummondii,10,3,,,,,,,,,,,,,
5/22/18,JLL,CC106,SYMDRU,Symphyotrichum drummondii,2,2,,,,,,,,,,,,,
5/4/18,"JLL, PB",CC109,SYMDRU,Symphyotrichum drummondii,3,2,,,,,,,,,,,,,
5/4/18,"JLL, PB",CC110,SYMDRU,Symphyotrichum drummondii,1,2,,,,,,,,,,,,,
5/4/18,"JLL, PB",CC110,SYMDRU,Symphyotrichum drummondii,5,3,,,,,,,,,,,,,
5/7/18,"PB, SZ",CC99,SYMDRU,Symphyotrichum drummondii,1,2,,,,,,,,,,,,,
5/4/18,"JLL, PB",EE108,SYMDRU,Symphyotrichum drummondii,3,2,,,,,,,,,,,,,
5/18/18,"PB, WO",EE128,SYMDRU,Symphyotrichum drummondii,3,2,,,,,,,,,,,,,
5/18/18,"CB, PB, WO",EE132,SYMDRU,Symphyotrichum drummondii,1,2,,,,,,,,,,,,,
4/30/18,"WS, JLL",F107,SYMDRU,Symphyotrichum drummondii,1,2,,,,,,,,,,,,,
5/2/18,JLL,F112,SYMDRU,Symphyotrichum drummondii,2,2,,,,,,,,,,,,,
4/30/18,"WS, JLL",F114,SYMDRU,Symphyotrichum drummondii,1,2,,,,,,,,,,,,,
6/5/18,"JL, SL",FF132,SYMDRU,Symphyotrichum drummondii,5,3,,,,,,,,,,,,,
5/7/18,"PB, SZ",FF94,SYMDRU,Symphyotrichum drummondii,15,3,,,,,,,,,,,,,
5/2/18,"JLL, PB",G137,SYMDRU,Symphyotrichum drummondii,2,2,,,,,,,,,,,,,
4/30/18,"WO, SZ",H115,SYMDRU,Symphyotrichum drummondii,2,2,,,,,,,,,,,,,
5/18/18,PB,HA124,SYMDRU,Symphyotrichum drummondii,2,2,,,,,,,,,,,,,
5/2/18,CB  ,HH103,SYMDRU,Symphyotrichum drummondii,4,2,,,,,,,,,,,,,
6/6/18,"SL, SZ",HH105,SYMDRU,Symphyotrichum drummondii,4,2,,,,,,,,,,,,,
5/2/18,CB  ,HH106,SYMDRU,Symphyotrichum drummondii,10,3,,same as photo 1,,,,,,,,,,,
5/4/18,"JLL, PB",HH112,SYMDRU,Symphyotrichum drummondii,5,3,,,,,,,,,,,,,
5/18/18,"PB, WO",HH130,SYMDRU,Symphyotrichum drummondii,2,2,,,,,,,,,,,,,
5/8/18,"MO, PB",HH87,SYMDRU,Symphyotrichum drummondii,10,3,,,,,,,,,,,,,
5/2/18,PB,JJ102,SYMDRU,Symphyotrichum drummondii,4,2,,,,,,,,,,,,,
5/2/18,JLL,L126,SYMDRU,Symphyotrichum drummondii,10,3,,,,,,,,,,,,,
5/4/18,"JLL, PB",LL114,SYMDRU,Symphyotrichum drummondii,1,2,,,,,,,,,,,,,
6/6/18,"SL, SZ",MM97,SYMDRU,Symphyotrichum drummondii,6,3,,,,,,,,,,,,,
5/2/18,JLL,N128,SYMDRU,Symphyotrichum drummondii,5,3,,,,,,,,,,,,,
5/7/18,"JLL, WS",NN105,SYMDRU,Symphyotrichum drummondii,1,2,,,,,,,,,,,,,
5/7/18,"JLL, WS",NN110,SYMDRU,Symphyotrichum drummondii,8,3,,,,,,,,,,,,,
5/4/18,"JLL, PB",NN114,SYMDRU,Symphyotrichum drummondii,2,2,,,,,,,,,,,,,
5/15/18,"SZ, WO",NN126,SYMDRU,Symphyotrichum drummondii,2,2,,,,,,,,,,,,,
5/23/18,JLL,NN91,SYMDRU,Symphyotrichum drummondii,2,2,,,,,,,,,,,,,
6/6/18,"JL, SL ",NN97,SYMDRU,Symphyotrichum drummondii,15,3,,,,,,,,,,,,,
5/7/18,"JLL, WS",OO101,SYMDRU,Symphyotrichum drummondii,1,2,,,,,,,,,,,,,
5/7/18,"JLL, WS",OO103,SYMDRU,Symphyotrichum drummondii,2,2,,,,,,,,,,,,,
5/7/18,"JLL, WS",PP101,SYMDRU,Symphyotrichum drummondii,1,2,,,,,,,,,,,,,
5/7/18,"JLL, WS",PP102,SYMDRU,Symphyotrichum drummondii,1,2,,,,,,,,,,,,,
5/19/18,CB,QQ111,SYMDRU,Symphyotrichum drummondii,7,3,,,,,,,,,,,,,
6/6/18,"JL, SL ",RR95,SYMDRU,Symphyotrichum drummondii,1,2,,,,,,,,,,,,,
5/22/18,JLL,RR99,SYMDRU,Symphyotrichum drummondii,3,2,,,,,,,,,,,,,
5/8/18,"JLL, SML",S70,SYMDRU,Symphyotrichum drummondii,1,2,,,,,,,,,,,,,
5/20/18,CB,S92,SYMDRU,Symphyotrichum drummondii,6,3,,,,,,,,,,,,,
5/22/18,JLL,SS102,SYMDRU,Symphyotrichum drummondii,1,2,,,,,,,,,,,,,
6/6/18,JL,SS104,SYMDRU,Symphyotrichum drummondii,3,2,,,,,,,,,,,,,
6/6/18,"JL, SL ",SS105,SYMDRU,Symphyotrichum drummondii,2,2,,,,,,,,,,,,,
6/6/18,"JL, SL ",SS109,SYMDRU,Symphyotrichum drummondii,4,2,,,,,,,,,,,,,
5/7/18,"JLL, WS",SS113,SYMDRU,Symphyotrichum drummondii,2,2,,,,,,,,,,,,,
5/10/18,"JLL, WS",T147,SYMDRU,Symphyotrichum drummondii,1,2,,,,,,,,,,,,,
5/8/18,"JLL, SML",T70,SYMDRU,Symphyotrichum drummondii,1,2,,,,,,,,,,,,,
5/4/18,"BS, WO",T88,SYMDRU,Symphyotrichum drummondii,2,2,,,,,,,,,,,,,
5/7/18,"JLL, WS",TT110,SYMDRU,Symphyotrichum drummondii,9,2,,,,,,,,,,,,,
5/7/18,"WO, SL",U95,SYMDRU,Symphyotrichum drummondii,1,2,,,,,,,,,,,,,
5/20/18,CB,U96,SYMDRU,Symphyotrichum drummondii,7,3,,,,,,,,,,,,,
5/22/18,JLL,UU100,SYMDRU,Symphyotrichum drummondii,2,2,,,,,,,,,,,,,
5/4/18,"BS, WO",V89,SYMDRU,Symphyotrichum drummondii,3,2,,,,,,,,,,,,,
5/7/18,"SL, WO",V95,SYMDRU,Symphyotrichum drummondii,1,2,,,,,,,,,,,,,
5/8/18,"JLL, SML",W87,SYMDRU,Symphyotrichum drummondii,2,2,,,,,,,,,,,,,
5/7/18,"SL, WO",W95,SYMDRU,Symphyotrichum drummondii,2,2,,,,,,,,,,,,,
5/22/18,JLL,WW102,SYMDRU,Symphyotrichum drummondii,2,2,,,,,,,,,,,,,
5/8/18,"KS, WO",Y94,SYMDRU,Symphyotrichum drummondii,6,3,,,,,,,,,,,,,
5/9/18,"PB, WO",YY122,SYMDRU,Symphyotrichum drummondii,4,2,,,,,,,,,,,,,
5/22/18,CB,Z82,SYMDRU,Symphyotrichum drummondii,4,2,,,,,,,,,,,,,
5/2/18,CB  ,II105,SYMERI,Symphyotrichum ericoides,3,2,,,,,,,,,,,,,
5/22/18,JLL,TT119,SYMLAN,Symphyotrichum lanceolatum,8,2,,,,,,,,,,,,,
6/6/18,JL,WW106,SYMLAN,Symphyotrichum lanceolatum,3,2,,,,,,,,,,,,,
5/10/18,"JLL, WS",X143,SYMLAN,Symphyotrichum lanceolatum,2,2,,,,,,,,,,,,,
5/1/18,"WO, SZ",A121,SYMLAT,Symphyotrichum lateriflorum,2,2,,,,,,,,,,,,,
5/1/18,"WO, SZ",A126,SYMLAT,Symphyotrichum lateriflorum,2,2,,,,,,,,,,,,,
5/2/18,"BS, WO",A133,SYMLAT,Symphyotrichum lateriflorum,2,2,,,,,,,,,,,,,
5/2/18,"BS, WO",AZ138,SYMLAT,Symphyotrichum lateriflorum,2,2,,,,,,,,,,,,,
5/1/18,"WO, SZ",B128,SYMLAT,Symphyotrichum lateriflorum,2,2,,,,,,,,,,,,,
5/7/18,"PB, SZ",BB92,SYMLAT,Symphyotrichum lateriflorum,3,2,,,,,,,,,,,,,
5/22/18,JLL,CC106,SYMLAT,Symphyotrichum lateriflorum,8,3,,,,,,,,,,,,,
5/1/18,"WO, SZ",D123,SYMLAT,Symphyotrichum lateriflorum,2,2,,,,,,,,,,,,,
5/7/18,"PB, SZ",DD100,SYMLAT,Symphyotrichum lateriflorum,7,3,,,,,,,,,,,,,
